HomeTeam_AwayTeam_Match_ID,Date,HomeTeamWinOdd,HomeTeamDrawOdd,HomeTeamLoseOdd,BtsYes,BtsNo,Over_05,Over_15,Over_25,Over_35,Over_45,Under_05,Under_15,Under_25,Under_35,Under_45,HandiCap_min2_W,HandiCap_min1_W,HandiCap_plus1_W,HandiCap_plus2_W,HandiCap_min2_D,HandiCap_min1_D,HandiCap_plus1_D,HandiCap_plus2_D,HandiCap_min2_L,HandiCap_min1_L,HandiCap_plus1_L,HandiCap_plus2_L
romania-kosovo-0lnOZ6gk,12 Sep 2023,2.18,3.30,3.49,1.87,1.90,1.07,1.36,2.16,3.91,7.94,8.79,3.16,1.72,1.26,1.08,9.80,4.30,1.28,1.08,6.11,3.73,5.01,10.50,1.20,1.70,8.55,23.00
spain-cyprus-MkywQM6s,12 Sep 2023,1.01,22.88,71.58,5.02,1.17,1.01,1.04,1.19,1.47,2.06,23.74,11.27,4.83,2.68,1.77,1.25,1.08,,,5.78,10.15,,,8.18,23.00,,
sweden-austria-dvWtqHV9,12 Sep 2023,2.47,3.40,2.87,1.75,2.05,1.06,1.31,1.99,3.49,6.82,9.90,3.46,1.85,1.31,1.11,12.08,5.12,1.42,1.13,7.30,4.16,4.47,8.75,1.15,1.52,6.22,16.25
switzerland-andorra-noMlL7vd,12 Sep 2023,1.03,17.25,51.58,3.27,1.32,1.01,1.07,1.25,1.65,2.44,28.84,8.95,3.98,2.25,1.55,1.46,1.16,,,4.60,7.10,,,5.30,13.25,,
iceland-bosnia-herzegovina-t2CGdkIa,11 Sep 2023,2.83,3.23,2.60,1.86,1.91,1.08,1.38,2.20,4.01,8.29,8.33,3.05,1.69,1.25,1.07,16.75,6.28,1.48,1.13,8.75,4.24,4.08,7.73,1.12,1.43,5.71,14.17
latvia-wales-6gqCuN7K,11 Sep 2023,7.27,4.11,1.50,2.37,1.57,1.07,1.39,2.21,4.08,8.31,8.74,3.02,1.68,1.24,1.08,70.00,23.50,2.58,1.50,17.00,8.50,3.34,4.27,1.01,1.11,2.46,5.02
portugal-luxembourg-l8mwqWm0,11 Sep 2023,1.08,12.59,31.25,2.62,1.49,1.01,1.08,1.30,1.78,2.76,24.52,8.10,3.54,2.07,1.46,1.64,1.23,1.01,,4.63,6.13,19.00,,3.98,9.40,46.00,
slovakia-liechtenstein-rB2Zkv1p,11 Sep 2023,1.02,18.46,69.00,4.21,1.22,1.01,1.06,1.22,1.55,2.25,24.95,10.01,4.38,2.44,1.64,1.32,1.11,,,5.47,8.35,,,6.56,17.50,,
armenia-croatia-YuPYR3wL,11 Sep 2023,8.36,5.07,1.37,1.92,1.86,1.02,1.21,1.65,2.65,4.76,14.54,4.51,2.27,1.49,1.19,60.00,22.50,3.06,1.74,17.00,9.70,3.75,4.26,1.01,1.09,2.02,3.60
albania-poland-dbSKKtmh,10 Sep 2023,3.44,3.03,2.35,2.09,1.72,1.11,1.50,2.56,5.00,10.48,6.92,2.60,1.52,1.18,1.05,26.50,8.03,1.56,1.14,10.50,4.66,3.77,7.26,1.08,1.32,5.34,13.33
greece-gibraltar-hUuKqZ3U,10 Sep 2023,1.02,20.50,51.36,4.63,1.18,1.01,1.06,1.23,1.61,2.36,25.62,9.60,4.18,2.30,1.58,1.32,1.10,,,5.08,8.55,,,6.72,19.50,,
ireland-netherlands-4lsijJKn,10 Sep 2023,5.76,3.83,1.63,2.06,1.75,1.06,1.35,2.10,3.76,7.50,9.27,3.22,1.76,1.28,1.09,50.00,13.58,2.23,1.39,15.00,6.42,3.48,4.90,1.02,1.16,2.85,6.00
lithuania-serbia-b5sZ9pzQ,10 Sep 2023,12.54,6.17,1.24,2.18,1.67,1.03,1.19,1.60,2.49,4.44,13.88,4.78,2.36,1.52,1.21,,35.50,4.01,2.08,,12.25,4.02,4.02,,1.05,1.69,2.77
san-marino-slovenia-UsDervth,10 Sep 2023,43.27,16.36,1.03,4.05,1.23,1.01,1.08,1.29,1.75,2.64,21.40,8.01,3.63,2.08,1.48,,,16.00,5.57,,,7.65,4.65,,,1.13,1.43
faroe-islands-moldova-nkM4AdPp,10 Sep 2023,2.67,3.02,2.96,2.24,1.65,1.13,1.58,2.80,5.69,12.56,6.29,2.40,1.45,1.15,1.04,18.50,6.17,1.37,1.08,8.25,4.07,4.47,9.50,1.12,1.45,7.38,22.50
finland-denmark-vwYTbKRO,10 Sep 2023,6.43,3.79,1.59,2.24,1.63,1.08,1.41,2.26,4.21,8.74,8.06,2.92,1.66,1.23,1.07,60.00,22.00,2.32,1.41,16.00,8.00,3.34,4.64,1.02,1.14,2.75,5.80
montenegro-bulgaria-OSbSj5Tm,10 Sep 2023,1.79,3.42,5.17,2.26,1.63,1.10,1.49,2.50,4.90,10.20,7.20,2.65,1.54,1.18,1.05,7.66,3.36,1.16,1.02,5.23,3.35,6.17,15.50,1.30,2.01,14.25,50.50
kazakhstan-northern-ireland-QZBQUKBh,10 Sep 2023,3.02,3.02,2.63,2.16,1.68,1.12,1.55,2.71,5.46,12.06,6.56,2.50,1.47,1.16,1.04,23.00,7.50,1.47,1.12,9.63,4.63,4.07,8.00,1.08,1.35,5.92,16.75
kosovo-switzerland-QeqzX4w8,09 Sep 2023,5.22,3.80,1.70,1.90,1.87,1.06,1.31,1.97,3.44,6.79,10.02,3.51,1.87,1.32,1.11,43.00,13.08,2.19,1.38,15.00,6.58,3.46,4.76,1.02,1.15,2.90,5.97
north-macedonia-italy-hjkde52q,09 Sep 2023,11.00,5.36,1.30,2.26,1.62,1.04,1.25,1.77,2.90,5.49,11.60,4.03,2.08,1.42,1.15,-,34.50,3.50,1.86,-,11.75,3.56,3.93,-,1.06,1.88,3.30
romania-israel-IPdJzmvq,09 Sep 2023,2.08,3.52,3.60,1.72,2.12,1.05,1.28,1.92,3.27,6.28,10.69,3.75,1.94,1.35,1.13,9.00,3.90,1.29,1.08,6.38,4.02,5.45,11.00,1.23,1.74,8.25,22.50
andorra-belarus-zqYXoY3s,09 Sep 2023,5.00,3.03,1.94,2.55,1.50,1.15,1.69,3.08,6.57,15.43,5.68,2.21,1.38,1.12,1.03,60.00,14.50,1.85,1.22,14.00,5.78,3.31,5.93,1.03,1.19,4.13,10.33
estonia-sweden-KzdKdz09,09 Sep 2023,9.20,5.00,1.35,2.18,1.66,1.04,1.26,1.82,3.03,5.77,11.51,3.91,2.03,1.39,1.14,70.00,26.00,3.19,1.76,18.00,9.80,3.51,4.14,1.01,1.08,1.99,3.60
ukraine-england-vq9L17PF,09 Sep 2023,7.68,4.33,1.46,2.07,1.73,1.05,1.29,1.91,3.27,6.32,10.67,3.66,1.93,1.34,1.12,60.00,23.00,2.76,1.60,16.00,8.75,3.46,4.38,1.02,1.12,2.27,4.23
azerbaijan-belgium-CUYhtFFS,09 Sep 2023,15.10,6.81,1.20,2.35,1.59,1.03,1.19,1.59,2.48,4.47,15.32,4.81,2.40,1.54,1.21,,45.50,4.83,2.29,,14.50,4.28,4.02,,1.03,1.58,2.57
bosnia-herzegovina-liechtenstein-n3J7bBmm,08 Sep 2023,1.02,19.29,54.17,3.70,1.27,1.00,1.04,1.18,1.47,2.07,36.74,11.45,4.91,2.67,1.76,1.29,1.10,,,5.54,9.10,,,6.91,18.00,,
croatia-latvia-IDvz721e,08 Sep 2023,1.09,11.61,26.99,2.79,1.43,1.01,1.12,1.38,1.96,3.28,21.48,6.60,3.07,1.87,1.34,1.80,1.28,-,,3.89,5.14,-,,3.52,8.59,-,
cyprus-scotland-WWKL1y0d,08 Sep 2023,8.85,4.37,1.42,2.29,1.61,1.06,1.33,2.02,3.59,7.13,9.48,3.39,1.82,1.30,1.10,80.00,27.00,2.88,1.61,17.00,9.25,3.41,4.30,1.01,1.08,2.21,4.22
luxembourg-iceland-zNKr0OOi,08 Sep 2023,2.89,3.15,2.61,1.95,1.82,1.09,1.44,2.37,4.53,9.40,7.68,2.80,1.60,1.21,1.06,18.25,6.45,1.47,1.14,9.00,4.14,4.02,8.00,1.11,1.42,5.88,15.50
slovakia-portugal-jDNfcM8A,08 Sep 2023,7.41,4.33,1.46,2.11,1.71,1.05,1.29,1.93,3.29,6.45,10.29,3.61,1.91,1.34,1.12,60.00,24.00,2.68,1.56,17.00,8.75,3.44,4.40,1.02,1.12,2.33,4.44
turkey-armenia-M5cMIa07,08 Sep 2023,1.40,5.09,7.54,1.83,1.95,1.02,1.20,1.61,2.55,4.56,15.76,4.71,2.35,1.53,1.20,3.73,2.07,1.10,1.02,4.40,3.85,9.15,17.00,1.72,2.93,20.50,50.00
georgia-spain-Yeuo8wNS,08 Sep 2023,9.34,5.27,1.33,2.21,1.65,1.04,1.26,1.81,3.06,5.76,11.55,3.87,2.03,1.38,1.14,80.00,28.00,3.33,1.77,18.00,10.25,3.45,4.03,1.01,1.07,1.95,3.57
czech-republic-albania-nRZ6UdaJ,07 Sep 2023,1.55,3.77,7.21,2.36,1.57,1.09,1.43,2.33,4.43,9.17,7.78,2.85,1.61,1.21,1.07,5.70,2.70,1.10,1.01,4.62,3.28,8.38,17.00,1.43,2.44,23.50,70.00
denmark-san-marino-QZTPa0CI,07 Sep 2023,1.00,32.80,65.79,4.41,1.17,-,1.01,1.05,1.17,1.41,-,28.50,10.39,5.13,2.86,1.08,-,,,12.50,-,,,12.50,-,,
france-ireland-W0CxXeKO,07 Sep 2023,1.23,6.16,13.90,2.36,1.58,1.03,1.22,1.69,2.71,4.97,12.65,4.34,2.19,1.47,1.18,2.84,1.69,1.04,,3.91,3.74,15.00,,2.09,4.29,48.00,
netherlands-greece-ppAQZcz6,07 Sep 2023,1.45,4.37,7.60,2.13,1.69,1.06,1.31,1.96,3.39,6.65,10.13,3.51,1.88,1.32,1.11,4.45,2.30,1.10,1.01,4.35,3.43,9.00,17.00,1.56,2.72,24.50,60.00
poland-faroe-islands-GSIeXbF0,07 Sep 2023,1.12,8.80,22.96,2.54,1.50,1.02,1.14,1.45,2.15,3.56,17.44,5.91,2.75,1.72,1.30,2.01,1.37,1.02,,3.89,4.68,16.00,,2.92,6.68,60.00,
serbia-hungary-IVw7mWMe,07 Sep 2023,1.86,3.52,4.44,1.99,1.79,1.07,1.37,2.19,3.99,8.04,8.57,3.14,1.70,1.24,1.08,7.74,3.48,1.20,1.04,5.52,3.55,5.78,13.00,1.28,1.91,11.25,34.50
slovenia-northern-ireland-bml3DJtI,07 Sep 2023,1.98,3.06,4.67,2.44,1.54,1.13,1.64,2.97,6.12,13.82,6.03,2.29,1.40,1.13,1.03,10.33,4.17,1.19,1.02,5.91,3.31,5.57,15.00,1.21,1.83,14.00,48.00
lithuania-montenegro-4nK154rs,07 Sep 2023,5.78,3.50,1.70,2.49,1.52,1.11,1.52,2.61,5.22,11.31,6.87,2.51,1.50,1.16,1.04,60.00,18.50,2.16,1.33,15.00,7.00,3.21,4.68,1.02,1.13,3.09,7.08
kazakhstan-finland-WzJHWtst,07 Sep 2023,3.78,3.23,2.13,2.12,1.71,1.10,1.49,2.50,4.89,10.27,7.19,2.66,1.54,1.18,1.05,30.50,9.40,1.70,1.19,11.75,5.00,3.58,6.28,1.06,1.27,4.34,10.33
faroe-islands-albania-ptzwFxHT,20 Jun 2023,5.77,3.42,1.71,2.40,1.56,1.11,1.51,2.55,4.98,9.71,6.79,2.58,1.52,1.18,1.06,58.60,19.70,2.15,1.38,14.57,7.12,3.47,5.14,1.02,1.15,3.16,7.20
moldova-poland-0hAnZu2o,20 Jun 2023,8.51,4.36,1.42,2.43,1.54,1.07,1.38,2.16,3.94,7.80,8.98,3.06,1.71,1.26,1.09,73.00,27.70,2.84,1.59,16.17,8.99,3.37,4.26,1.01,1.10,2.27,4.54
scotland-georgia-CvUkNKj0,20 Jun 2023,1.59,3.82,6.20,2.07,1.74,1.06,1.34,2.06,3.63,7.21,9.05,3.29,1.79,1.29,1.10,5.32,2.66,1.15,1.02,4.75,3.48,7.59,14.58,1.46,2.37,18.59,50.00
austria-sweden-Y5pnNZ8j,20 Jun 2023,2.05,3.41,3.66,1.74,2.08,1.06,1.28,1.92,3.20,6.18,9.82,3.72,1.92,1.35,1.13,8.91,3.85,1.31,1.09,6.24,4.11,5.61,10.36,1.27,1.78,8.63,22.68
bosnia-herzegovina-luxembourg-GKSy4XPP,20 Jun 2023,1.51,3.99,7.04,2.19,1.66,1.07,1.35,2.09,3.75,7.47,9.02,3.20,1.75,1.28,1.09,4.98,2.51,1.12,1.02,4.60,3.40,8.09,15.27,1.49,2.54,21.61,57.60
bulgaria-serbia-Aq1vl3D6,20 Jun 2023,7.29,4.21,1.48,2.04,1.76,1.05,1.29,1.91,3.21,6.29,9.97,3.62,1.93,1.35,1.12,56.40,21.53,2.63,1.60,15.36,8.50,3.71,4.61,1.02,1.12,2.36,4.56
estonia-belgium-O82BbdVd,20 Jun 2023,10.93,5.77,1.27,2.08,1.72,1.03,1.19,1.61,2.50,4.46,12.29,4.71,2.33,1.54,1.21,66.30,32.07,3.77,1.99,16.38,10.59,3.78,4.05,1.01,1.07,1.77,2.96
hungary-lithuania-ldZ2lC7k,20 Jun 2023,1.14,7.82,21.17,3.15,1.36,1.04,1.22,1.70,2.75,5.06,11.28,4.25,2.16,1.45,1.17,2.39,1.55,1.02,,3.86,4.24,14.08,,2.55,5.82,66.35,
iceland-portugal-UR8CcV2g,20 Jun 2023,8.20,4.86,1.37,2.05,1.75,1.04,1.25,1.76,2.89,5.36,11.25,4.05,2.10,1.42,1.16,63.90,26.82,3.18,1.81,16.65,9.80,3.77,4.20,1.02,1.08,2.00,3.49
liechtenstein-slovakia-r7nYAuwA,20 Jun 2023,36.55,13.09,1.05,3.17,1.34,1.01,1.10,1.35,1.89,2.99,18.46,6.89,3.21,1.91,1.39,,,11.27,4.12,,,5.55,4.12,,,1.22,1.67
norway-cyprus-pUL2KIzJ,20 Jun 2023,1.11,9.38,23.43,2.63,1.47,1.02,1.14,1.46,2.17,3.64,15.13,5.65,2.72,1.70,1.29,2.00,1.37,1.02,,3.97,4.59,15.18,,2.98,7.07,63.90,
belarus-kosovo-SxB6VCJ0,19 Jun 2023,5.54,3.68,1.68,2.17,1.67,1.08,1.41,2.25,4.19,8.50,8.09,2.94,1.65,1.23,1.07,46.98,15.34,2.19,1.37,13.55,6.57,3.42,4.80,1.03,1.17,2.98,6.52
england-north-macedonia-fe7949uc,19 Jun 2023,1.10,9.74,27.43,3.24,1.34,1.02,1.18,1.55,2.40,4.09,13.09,4.99,2.44,1.58,1.24,2.02,1.36,1.01,,3.88,4.53,15.85,,3.02,7.37,86.55,
france-greece-Y5jLeucP,19 Jun 2023,1.37,4.77,8.65,2.05,1.74,1.04,1.25,1.76,2.90,5.41,11.11,4.01,2.08,1.41,1.16,3.74,2.07,1.09,1.01,4.19,3.61,9.37,16.43,1.72,3.07,25.34,61.45
ireland-gibraltar-Oll3mH45,19 Jun 2023,1.03,17.08,56.72,3.79,1.27,1.01,1.09,1.32,1.81,2.84,15.92,7.52,3.42,2.00,1.42,1.47,1.17,,,4.51,6.97,,,5.48,15.77,,
israel-andorra-ns6mt9GL,19 Jun 2023,1.12,9.18,19.97,2.59,1.48,1.02,1.15,1.47,2.20,3.73,15.03,5.54,2.67,1.68,1.28,2.10,1.40,1.02,,3.90,4.46,14.43,,2.84,6.52,57.00,
northern-ireland-kazakhstan-8I7oQdQN,19 Jun 2023,1.61,3.62,6.31,2.45,1.54,1.10,1.50,2.48,4.84,9.87,7.19,2.62,1.55,1.18,1.06,6.41,2.89,1.14,1.02,4.59,3.25,7.43,14.60,1.39,2.28,21.17,58.15
slovenia-denmark-CWoiGLda,19 Jun 2023,4.77,3.48,1.80,2.04,1.76,1.08,1.39,2.22,4.05,8.26,8.02,2.98,1.67,1.24,1.08,40.17,12.93,2.00,1.31,12.77,5.96,3.53,5.45,1.04,1.19,3.37,7.59
switzerland-romania-bN4CvduH,19 Jun 2023,1.42,4.55,7.65,1.94,1.84,1.04,1.24,1.74,2.81,5.27,11.08,4.12,2.12,1.43,1.16,4.01,2.18,1.12,1.02,4.44,3.61,8.72,16.01,1.64,2.84,21.36,56.25
turkey-wales-vs8HJuo1,19 Jun 2023,1.88,3.44,4.37,1.87,1.90,1.06,1.34,2.07,3.67,7.40,9.10,3.29,1.77,1.29,1.09,7.59,3.51,1.21,1.06,5.68,3.59,5.91,11.92,1.28,1.91,10.53,34.20
armenia-latvia-WG49L1Gl,19 Jun 2023,1.67,3.80,5.22,1.88,1.89,1.06,1.30,1.95,3.34,6.37,9.74,3.57,1.88,1.33,1.12,5.82,2.87,1.17,1.04,5.05,3.63,6.62,12.37,1.40,2.17,13.12,34.75
finland-san-marino-U7dnH1sg,19 Jun 2023,1.01,20.66,73.95,5.55,1.14,1.01,1.06,1.23,1.62,2.35,17.32,9.32,4.15,2.31,1.59,1.31,1.10,,,5.28,8.66,,,7.59,22.99,,
ukraine-malta-0bcUaofS,19 Jun 2023,1.17,7.35,15.49,2.10,1.71,1.02,1.13,1.44,2.11,3.39,15.00,5.92,2.78,1.74,1.30,2.31,1.51,1.04,,3.91,4.27,12.20,,2.45,5.20,38.45,
albania-moldova-WGKXHvXA,17 Jun 2023,1.40,4.30,9.58,2.78,1.43,1.09,1.45,2.37,4.52,9.44,7.69,2.74,1.60,1.20,1.06,4.51,2.26,1.08,1.01,3.99,3.24,9.13,16.85,1.60,2.93,33.64,85.40
belgium-austria-4p73Vc1A,17 Jun 2023,1.81,3.80,4.30,1.72,2.08,1.04,1.25,1.78,2.93,5.50,11.19,4.00,2.06,1.41,1.15,6.02,3.03,1.21,1.06,5.08,3.72,6.25,12.20,1.37,2.06,10.24,29.31
cyprus-georgia-WKfLx0jm,17 Jun 2023,4.12,3.24,1.99,2.12,1.71,1.10,1.47,2.45,4.74,9.76,7.23,2.68,1.56,1.19,1.06,34.85,11.58,1.83,1.26,11.78,5.75,3.71,6.00,1.05,1.25,3.98,9.74
faroe-islands-czech-republic-4UIuGI1N,17 Jun 2023,11.84,5.15,1.29,2.25,1.63,1.04,1.25,1.78,2.90,5.47,10.80,3.95,2.05,1.41,1.15,73.70,34.09,3.58,1.86,16.37,10.73,3.50,3.95,1.01,1.07,1.90,3.29
iceland-slovakia-EFAOfTnC,17 Jun 2023,2.72,3.00,2.84,2.12,1.70,1.11,1.53,2.64,5.24,10.75,6.74,2.51,1.49,1.16,1.05,19.10,6.28,1.42,1.12,8.45,4.01,4.15,8.57,1.13,1.46,6.84,20.13
portugal-bosnia-herzegovina-U5XyohJm,17 Jun 2023,1.20,6.53,14.70,2.33,1.59,1.02,1.19,1.60,2.49,4.45,13.53,4.67,2.34,1.54,1.21,2.61,1.60,1.04,,3.93,3.98,12.70,,2.24,4.80,41.75,
azerbaijan-estonia-A5ETZChd,17 Jun 2023,2.15,3.14,3.72,2.16,1.68,1.11,1.51,2.59,5.15,10.63,6.85,2.57,1.50,1.17,1.05,10.98,4.56,1.28,1.05,6.40,3.52,4.97,11.25,1.18,1.68,9.48,30.76
montenegro-hungary-6iK19DqF,17 Jun 2023,3.27,2.91,2.50,2.15,1.68,1.12,1.56,2.72,5.40,11.23,6.35,2.44,1.46,1.15,1.04,24.72,8.13,1.51,1.15,9.65,4.48,3.83,7.37,1.08,1.33,5.90,15.02
norway-scotland-4Mzs9J7M,17 Jun 2023,1.78,3.58,4.75,1.97,1.82,1.07,1.36,2.14,3.84,7.73,8.63,3.19,1.73,1.27,1.09,7.22,3.21,1.20,1.04,5.33,3.64,6.17,13.11,1.32,2.02,12.27,36.66
lithuania-bulgaria-2Xx54Ocm,17 Jun 2023,3.38,2.98,2.38,2.21,1.65,1.12,1.55,2.73,5.46,11.19,6.35,2.44,1.46,1.15,1.04,28.07,8.95,1.58,1.15,10.62,4.67,3.74,7.00,1.07,1.31,5.23,13.68
luxembourg-liechtenstein-dx9ib2g4,17 Jun 2023,1.11,9.28,24.03,2.48,1.52,1.01,1.12,1.41,2.03,3.28,15.36,6.05,2.87,1.79,1.33,2.01,1.37,1.02,,4.03,4.67,15.01,,2.93,6.80,57.65,
andorra-switzerland-lhaFTjlD,16 Jun 2023,30.71,11.43,1.07,3.22,1.33,1.01,1.13,1.44,2.11,3.51,16.01,5.83,2.75,1.72,1.30,,90.00,9.53,3.60,,17.00,5.06,3.96,,1.01,1.26,1.79
belarus-israel-zVhaXYll,16 Jun 2023,4.81,3.73,1.76,1.93,1.84,1.05,1.33,2.03,3.58,7.07,9.59,3.33,1.80,1.29,1.10,37.13,12.18,2.09,1.35,13.55,6.20,3.54,4.95,1.03,1.17,3.03,6.43
denmark-northern-ireland-WCUL0tcC,16 Jun 2023,1.25,5.70,12.19,2.54,1.50,1.04,1.27,1.83,3.06,5.85,11.01,3.79,2.00,1.38,1.14,3.06,1.75,1.05,1.01,3.78,3.62,11.70,16.27,1.99,4.05,40.69,85.70
gibraltar-france-rgLT3xkn,16 Jun 2023,80.65,28.16,1.01,5.01,1.16,1.01,1.02,1.08,1.23,1.52,24.33,16.26,8.14,4.17,2.51,,,-,14.92,,,-,9.62,,,-,1.11
greece-ireland-EwsGpFlO,16 Jun 2023,2.12,2.98,4.07,2.46,1.53,1.14,1.67,3.06,6.39,13.73,5.71,2.21,1.38,1.12,1.02,12.23,4.75,1.24,1.04,6.31,3.41,5.11,12.31,1.17,1.70,11.44,37.09
kosovo-romania-rXDKvHdE,16 Jun 2023,2.36,3.14,3.21,1.91,1.85,1.08,1.40,2.26,4.12,8.26,7.79,2.93,1.65,1.23,1.07,11.88,4.91,1.33,1.09,7.04,3.84,4.71,9.62,1.16,1.58,7.70,20.93
latvia-turkey-QwQrz1Vs,16 Jun 2023,9.50,5.16,1.33,2.07,1.73,1.04,1.22,1.69,2.72,5.03,11.83,4.24,2.17,1.45,1.17,66.35,27.53,3.35,1.82,16.93,10.11,3.74,4.06,1.01,1.07,1.93,3.42
malta-england-K2UfG6v9,16 Jun 2023,53.29,17.02,1.03,3.23,1.33,1.01,1.06,1.22,1.57,2.27,18.14,9.43,4.23,2.40,1.63,,,15.12,5.75,,,7.82,4.89,,,1.14,1.40
north-macedonia-ukraine-E5w5gqXe,16 Jun 2023,3.82,3.30,2.05,1.96,1.81,1.07,1.40,2.24,4.11,8.23,8.14,2.96,1.66,1.24,1.07,28.20,9.30,1.76,1.22,11.39,5.26,3.56,6.04,1.06,1.26,4.09,9.49
san-marino-kazakhstan-O4Casbeb,16 Jun 2023,21.70,8.01,1.13,2.95,1.39,1.02,1.19,1.61,2.52,4.41,12.91,4.63,2.30,1.52,1.20,,70.95,6.36,2.66,,14.73,4.30,3.84,,1.02,1.43,2.21
wales-armenia-Qwrr5tW7,16 Jun 2023,1.41,4.47,8.10,2.24,1.63,1.06,1.32,1.99,3.49,6.87,9.48,3.40,1.83,1.31,1.11,4.23,2.21,1.10,1.01,4.25,3.46,9.03,16.24,1.62,2.87,24.19,66.70
finland-slovenia-trCCN34P,16 Jun 2023,2.54,3.09,2.99,2.06,1.74,1.10,1.48,2.49,4.82,10.11,7.02,2.66,1.54,1.18,1.05,14.48,5.70,1.38,1.10,7.40,3.99,4.36,9.06,1.13,1.50,7.15,20.25
kosovo-andorra-GpCSxeRQ,28 Mar 2023,1.14,8.23,22.91,3.25,1.33,1.03,1.22,1.68,2.72,4.98,12.27,4.26,2.21,1.46,1.18,2.26,1.45,1.02,-,3.60,4.12,16.00,-,2.64,6.24,80.00,-
romania-belarus-vuoSYQ8e,28 Mar 2023,1.37,4.81,9.18,2.20,1.66,1.05,1.27,1.85,3.10,5.94,11.19,3.83,2.00,1.37,1.14,3.69,2.03,1.08,1.01,4.18,3.60,9.80,18.00,1.72,3.14,29.00,80.00
scotland-spain-vRVsPtMm,28 Mar 2023,5.11,3.60,1.75,2.08,1.74,1.07,1.39,2.21,4.07,8.02,8.58,3.02,1.69,1.24,1.08,45.00,13.40,2.08,1.34,14.00,6.03,3.45,5.16,1.04,1.17,3.14,6.81
switzerland-israel-KW58uxQA,28 Mar 2023,1.35,5.01,9.37,1.97,1.81,1.03,1.20,1.65,2.63,4.81,13.27,4.35,2.27,1.49,1.19,3.44,1.98,1.10,1.01,4.12,3.57,9.40,17.00,1.79,3.24,22.00,60.00
turkey-croatia-Qw4DKLVf,28 Mar 2023,3.18,3.20,2.40,1.88,1.90,1.08,1.39,2.22,4.13,8.28,8.22,3.03,1.68,1.24,1.08,22.00,7.10,1.57,1.15,9.75,4.54,3.76,7.18,1.10,1.35,5.17,12.30
wales-latvia-vJPUSqOE,28 Mar 2023,1.28,5.47,12.18,2.54,1.51,1.05,1.28,1.87,3.18,6.09,11.11,3.73,1.98,1.36,1.13,3.25,1.84,1.05,,3.93,3.63,12.00,,1.90,3.69,45.00,
georgia-norway-YqFpq2DJ,28 Mar 2023,3.78,3.10,2.20,2.23,1.64,1.12,1.56,2.70,5.44,11.54,6.49,2.47,1.48,1.16,1.04,35.00,10.20,1.67,1.18,12.00,4.94,3.60,6.55,1.06,1.26,4.71,11.30
austria-estonia-lESYpw1c,27 Mar 2023,1.18,7.33,17.79,2.44,1.55,1.02,1.17,1.55,2.38,4.19,14.08,5.07,2.48,1.59,1.23,2.42,1.55,1.03,,4.05,4.50,14.00,,2.44,5.50,50.00,
hungary-bulgaria-A5zakhhq,27 Mar 2023,1.38,4.48,10.26,2.57,1.50,1.07,1.37,2.15,3.90,7.75,8.68,3.11,1.73,1.26,1.09,3.97,2.11,1.07,1.01,3.92,3.26,10.00,18.00,1.68,3.12,35.00,100.00
ireland-france-rutekwzg,27 Mar 2023,7.30,4.28,1.48,2.05,1.75,1.05,1.30,1.93,3.28,6.36,10.76,3.62,1.92,1.34,1.12,60.00,21.00,2.66,1.55,16.00,8.50,3.49,4.53,1.02,1.12,2.34,4.46
moldova-czech-republic-EeEjYaHi,27 Mar 2023,17.28,7.16,1.17,2.57,1.49,1.03,1.19,1.62,2.55,4.50,13.28,4.70,2.32,1.51,1.21,,50.00,5.16,2.39,,14.00,3.99,3.84,,1.03,1.53,2.43
montenegro-serbia-rHsVioEs,27 Mar 2023,4.55,3.44,1.87,2.03,1.77,1.08,1.41,2.26,4.24,8.56,8.09,2.94,1.66,1.23,1.08,35.00,11.50,1.93,1.28,13.00,5.53,3.49,5.54,1.05,1.20,3.51,7.86
netherlands-gibraltar-Oz9UYHkC,27 Mar 2023,1.00,40.60,99.80,5.82,1.13,,1.00,1.03,1.12,1.31,,30.50,12.71,6.50,3.54,-,,,,-,,,,-,,,
poland-albania-biOjYv0f,27 Mar 2023,1.58,3.87,6.61,2.27,1.62,1.08,1.41,2.25,4.28,8.71,8.33,2.93,1.66,1.23,1.07,5.57,2.70,1.14,1.02,4.52,3.26,8.00,16.00,1.44,2.40,22.00,60.00
sweden-azerbaijan-v3LoryoG,27 Mar 2023,1.19,6.96,15.89,2.38,1.57,1.02,1.18,1.57,2.43,4.25,14.44,4.87,2.41,1.57,1.22,2.49,1.58,1.04,,3.82,3.91,13.00,,2.30,5.04,45.00,
luxembourg-portugal-8GSdxLWp,26 Mar 2023,20.05,7.24,1.17,2.52,1.52,1.02,1.17,1.56,2.36,4.13,14.22,5.11,2.47,1.60,1.24,,60.00,5.22,2.51,,15.00,4.21,4.01,,1.03,1.49,2.27
malta-italy-tCVjHnP2,26 Mar 2023,30.91,10.04,1.09,3.04,1.38,1.02,1.14,1.44,2.14,3.46,15.86,5.92,2.79,1.74,1.32,-,-,7.47,3.21,-,-,5.12,4.12,-,-,1.33,1.87
northern-ireland-finland-CjExSIeB,26 Mar 2023,2.60,2.95,3.13,2.31,1.60,1.14,1.63,2.94,6.14,12.86,5.99,2.30,1.41,1.13,1.04,19.50,6.12,1.36,1.09,8.25,3.82,4.25,10.00,1.14,1.49,8.02,28.00
