HomeTeam_AwayTeam_Match_ID,Date,HomeTeamWinOdd,HomeTeamDrawOdd,HomeTeamLoseOdd,BtsYes,BtsNo,Over_05,Over_15,Over_25,Over_35,Over_45,Under_05,Under_15,Under_25,Under_35,Under_45,HandiCap_min2_W,HandiCap_min1_W,HandiCap_plus1_W,HandiCap_plus2_W,HandiCap_min2_D,HandiCap_min1_D,HandiCap_plus1_D,HandiCap_plus2_D,HandiCap_min2_L,HandiCap_min1_L,HandiCap_plus1_L,HandiCap_plus2_L
argentina-uruguay-U76E2Pvg,17 Jun 2015,1.56,3.88,6.42,2.03,1.72,1.06,1.34,2.08,3.57,7.10,9.50,3.17,1.74,1.27,1.08,4.95,2.54,1.10,1.01,4.55,3.39,7.34,16.32,1.41,2.26,14.65,60.60
paraguay-jamaica-WMmB35Pn,16 Jun 2015,1.72,3.55,5.27,2.02,1.71,1.06,1.36,2.17,4.03,8.04,8.37,3.03,1.67,1.22,1.07,6.22,2.96,1.13,1.02,4.95,3.36,6.32,14.15,1.31,2.01,12.06,40.17
chile-mexico-xKUmn4fC,16 Jun 2015,1.59,3.71,6.75,2.19,1.62,1.08,1.38,2.22,4.00,8.01,8.27,2.95,1.66,1.22,1.07,5.31,2.61,1.11,-,4.61,3.31,7.10,-,1.39,2.27,15.66,-
ecuador-bolivia-OGQqmpu6,15 Jun 2015,1.52,4.04,7.07,2.17,1.63,1.06,1.35,2.11,3.71,7.23,9.50,3.12,1.73,1.26,1.08,4.70,2.41,1.10,1.01,4.46,3.37,7.78,17.76,1.44,2.43,16.42,65.04
brazil-peru-bmbVbsvI,14 Jun 2015,1.37,4.66,9.26,2.19,1.61,1.05,1.29,1.91,3.14,5.88,9.44,3.48,1.91,1.35,1.12,3.65,2.04,1.06,,3.95,3.32,9.64,,1.67,2.95,22.39,
colombia-venezuela-KdaRaNOB,14 Jun 2015,1.46,4.20,7.44,2.07,1.69,1.05,1.31,1.98,3.42,6.55,10.37,3.33,1.83,1.30,1.10,4.39,2.30,1.09,1.01,4.40,3.27,7.85,18.21,1.49,2.55,16.45,65.03
argentina-paraguay-lbb64oAt,13 Jun 2015,1.34,4.87,9.64,2.12,1.65,1.04,1.26,1.81,3.04,5.50,12.57,3.72,2.00,1.36,1.13,3.59,2.04,1.06,,4.22,3.31,9.16,,1.63,3.04,19.49,
uruguay-jamaica-nkCv9R1P,13 Jun 2015,1.35,4.68,10.05,2.53,1.47,1.06,1.38,2.17,3.96,7.77,9.68,2.92,1.69,1.23,1.07,3.95,2.14,1.05,,4.12,3.12,9.45,,1.58,3.06,24.41,
mexico-bolivia-UgRulQPa,13 Jun 2015,1.60,3.73,6.23,2.18,1.62,1.07,1.37,2.21,3.96,7.87,8.73,2.98,1.66,1.23,1.07,5.39,2.63,1.11,1.01,4.67,3.35,7.04,17.13,1.37,2.24,14.27,54.11
chile-ecuador-j3Syk6Ag,12 Jun 2015,1.56,3.90,6.32,1.96,1.78,1.06,1.32,2.06,3.55,7.12,9.25,3.26,1.76,1.28,1.09,5.06,2.57,1.11,1.01,4.62,3.41,7.03,16.33,1.40,2.28,13.95,51.15
